2020-09-25T12:55:01.321,1936,2011,18215,10868
2020-09-25T12:57:22.490,1833,1826,17233,10641
2020-09-25T13:12:24.947,2054,1849,17544,10703
2020-09-25T13:16:56.940,2270,1950,18386,11587
2020-09-25T13:21:36.422,2041,1805,18724,12210
2020-09-25T13:26:20.352,2077,1799,18484,11036
2020-09-25T13:30:53.924,2325,1664,17980,12254
2020-09-25T15:31:20.685,1783,1519,17160,10477
